step,market,agent_type,agent_id,quantity,price
145,labor,seller,0,1,0
145,labor,seller,15,1,0
145,labor,seller,6,1,0
145,labor,seller,3,1,0
145,labor,seller,11,1,1
145,labor,seller,12,1,1
145,labor,seller,17,1,1
145,labor,seller,14,1,1
145,labor,seller,10,1,1
145,labor,seller,2,1,1
145,labor,seller,16,1,1
145,labor,seller,8,1,1
145,labor,seller,19,1,1
145,labor,seller,7,1,1
145,labor,seller,9,1,1
145,labor,seller,13,1,1
145,labor,seller,18,1,1
145,labor,seller,1,1,1
145,labor,seller,4,1,1
146,capital,seller,21,20,0.01
146,capital,seller,20,20,0.01
147,consumption,buyer,11,1,24.48
147,consumption,buyer,12,1,24.48
147,consumption,buyer,17,1,24.48
147,consumption,buyer,10,1,24.48
147,consumption,buyer,2,1,24.48
147,consumption,buyer,16,1,24.48
147,consumption,buyer,8,1,24.48
147,consumption,buyer,19,1,24.48
147,consumption,buyer,7,1,24.48
147,consumption,buyer,9,1,24.48
147,consumption,buyer,13,1,24.48
147,consumption,buyer,18,1,24.48
147,consumption,buyer,1,1,24.48
147,consumption,buyer,4,1,24.48
147,consumption,buyer,14,1,24.479999999999997
148,labor,seller,6,1,0
148,labor,seller,3,1,0
148,labor,seller,15,1,0
148,labor,seller,0,1,0
148,labor,seller,5,1,0
148,labor,seller,12,1,1
148,labor,seller,16,1,1
148,labor,seller,9,1,1
148,labor,seller,19,1,1
148,labor,seller,14,1,1
148,labor,seller,7,1,1
148,labor,seller,17,1,1
148,labor,seller,2,1,1
148,labor,seller,13,1,1
148,labor,seller,1,1,1
148,labor,seller,11,1,1
148,labor,seller,8,1,1
148,labor,seller,10,1,1
148,labor,seller,18,1,1
148,labor,seller,4,1,1
149,capital,seller,21,20,0.01
149,capital,seller,20,20,0.01
150,consumption,buyer,12,1,24.48
150,consumption,buyer,16,1,24.48
150,consumption,buyer,9,1,24.48
150,consumption,buyer,19,1,24.48
150,consumption,buyer,7,1,24.48
150,consumption,buyer,17,1,24.48
150,consumption,buyer,2,1,24.48
150,consumption,buyer,13,1,24.48
150,consumption,buyer,1,1,24.48
150,consumption,buyer,11,1,24.48
150,consumption,buyer,8,1,24.48
150,consumption,buyer,10,1,24.48
150,consumption,buyer,18,1,24.48
150,consumption,buyer,4,1,24.48
150,consumption,buyer,14,1,24.479999999999997
151,labor,seller,15,1,0
151,labor,seller,5,1,0
151,labor,seller,0,1,0
151,labor,seller,3,1,0
151,labor,seller,6,1,0
151,labor,seller,7,1,1
151,labor,seller,16,1,1
151,labor,seller,19,1,1
151,labor,seller,8,1,1
151,labor,seller,10,1,1
151,labor,seller,4,1,1
151,labor,seller,14,1,1
151,labor,seller,17,1,1
151,labor,seller,13,1,1
151,labor,seller,18,1,1
151,labor,seller,11,1,1
151,labor,seller,2,1,1
151,labor,seller,12,1,1
151,labor,seller,9,1,1
151,labor,seller,1,1,1
152,capital,seller,20,20,0.01
152,capital,seller,21,20,0.01
153,consumption,buyer,7,1,24.48
153,consumption,buyer,16,1,24.48
153,consumption,buyer,19,1,24.48
153,consumption,buyer,8,1,24.48
153,consumption,buyer,10,1,24.48
153,consumption,buyer,4,1,24.48
153,consumption,buyer,17,1,24.48
153,consumption,buyer,13,1,24.48
153,consumption,buyer,18,1,24.48
153,consumption,buyer,11,1,24.48
153,consumption,buyer,2,1,24.48
153,consumption,buyer,12,1,24.48
153,consumption,buyer,9,1,24.48
153,consumption,buyer,1,1,24.48
153,consumption,buyer,14,1,24.479999999999997
154,labor,seller,5,1,0
154,labor,seller,6,1,0
154,labor,seller,15,1,0
154,labor,seller,0,1,0
154,labor,seller,3,1,0
154,labor,seller,18,1,1
154,labor,seller,10,1,1
154,labor,seller,7,1,1
154,labor,seller,8,1,1
154,labor,seller,1,1,1
154,labor,seller,4,1,1
154,labor,seller,19,1,1
154,labor,seller,16,1,1
154,labor,seller,2,1,1
154,labor,seller,11,1,1
154,labor,seller,14,1,1
154,labor,seller,12,1,1
154,labor,seller,9,1,1
154,labor,seller,13,1,1
154,labor,seller,17,1,1
155,capital,seller,20,20,0.01
155,capital,seller,21,20,0.01
156,consumption,buyer,18,1,24.48
156,consumption,buyer,10,1,24.48
156,consumption,buyer,7,1,24.48
156,consumption,buyer,8,1,24.48
156,consumption,buyer,1,1,24.48
156,consumption,buyer,4,1,24.48
156,consumption,buyer,19,1,24.48
156,consumption,buyer,16,1,24.48
156,consumption,buyer,2,1,24.48
156,consumption,buyer,11,1,24.48
156,consumption,buyer,12,1,24.48
156,consumption,buyer,9,1,24.48
156,consumption,buyer,13,1,24.48
156,consumption,buyer,17,1,24.48
156,consumption,buyer,14,1,24.479999999999997
157,labor,seller,15,1,0
157,labor,seller,5,1,0
157,labor,seller,6,1,0
157,labor,seller,3,1,0
157,labor,seller,0,1,0
157,labor,seller,12,1,1
157,labor,seller,9,1,1
157,labor,seller,1,1,1
157,labor,seller,10,1,1
157,labor,seller,18,1,1
157,labor,seller,4,1,1
157,labor,seller,19,1,1
157,labor,seller,17,1,1
157,labor,seller,16,1,1
157,labor,seller,14,1,1
157,labor,seller,11,1,1
157,labor,seller,13,1,1
157,labor,seller,2,1,1
157,labor,seller,8,1,1
157,labor,seller,7,1,1
158,capital,seller,21,20,0.01
158,capital,seller,20,20,0.01
159,consumption,buyer,12,1,24.48
159,consumption,buyer,9,1,24.48
159,consumption,buyer,1,1,24.48
159,consumption,buyer,10,1,24.48
159,consumption,buyer,18,1,24.48
159,consumption,buyer,4,1,24.48
159,consumption,buyer,19,1,24.48
159,consumption,buyer,17,1,24.48
159,consumption,buyer,16,1,24.48
159,consumption,buyer,11,1,24.48
159,consumption,buyer,13,1,24.48
159,consumption,buyer,2,1,24.48
159,consumption,buyer,8,1,24.48
159,consumption,buyer,7,1,24.48
159,consumption,buyer,14,1,24.479999999999997
160,labor,seller,3,1,0
160,labor,seller,6,1,0
160,labor,seller,5,1,0
160,labor,seller,15,1,0
160,labor,seller,0,1,0
160,labor,seller,14,1,1
160,labor,seller,16,1,1
160,labor,seller,12,1,1
160,labor,seller,4,1,1
160,labor,seller,8,1,1
160,labor,seller,10,1,1
160,labor,seller,11,1,1
160,labor,seller,17,1,1
160,labor,seller,19,1,1
160,labor,seller,18,1,1
160,labor,seller,13,1,1
160,labor,seller,7,1,1
160,labor,seller,1,1,1
160,labor,seller,2,1,1
160,labor,seller,9,1,1
161,capital,seller,21,20,0.01
161,capital,seller,20,20,0.01
162,consumption,buyer,16,1,24.48
162,consumption,buyer,12,1,24.48
162,consumption,buyer,4,1,24.48
162,consumption,buyer,8,1,24.48
162,consumption,buyer,10,1,24.48
162,consumption,buyer,11,1,24.48
162,consumption,buyer,17,1,24.48
162,consumption,buyer,19,1,24.48
162,consumption,buyer,18,1,24.48
162,consumption,buyer,13,1,24.48
162,consumption,buyer,7,1,24.48
162,consumption,buyer,1,1,24.48
162,consumption,buyer,2,1,24.48
162,consumption,buyer,9,1,24.48
162,consumption,buyer,14,1,24.479999999999997
163,labor,seller,5,1,0
163,labor,seller,15,1,0
163,labor,seller,6,1,0
163,labor,seller,3,1,0
163,labor,seller,0,1,0
163,labor,seller,18,1,1
163,labor,seller,7,1,1
163,labor,seller,14,1,1
163,labor,seller,19,1,1
163,labor,seller,9,1,1
163,labor,seller,4,1,1
163,labor,seller,1,1,1
163,labor,seller,8,1,1
163,labor,seller,17,1,1
163,labor,seller,12,1,1
163,labor,seller,10,1,1
163,labor,seller,2,1,1
163,labor,seller,16,1,1
163,labor,seller,11,1,1
163,labor,seller,13,1,1
164,capital,seller,20,20,0.01
164,capital,seller,21,20,0.01
165,consumption,buyer,18,1,24.48
165,consumption,buyer,7,1,24.48
165,consumption,buyer,19,1,24.48
165,consumption,buyer,9,1,24.48
165,consumption,buyer,4,1,24.48
165,consumption,buyer,1,1,24.48
165,consumption,buyer,8,1,24.48
165,consumption,buyer,17,1,24.48
165,consumption,buyer,12,1,24.48
165,consumption,buyer,10,1,24.48
165,consumption,buyer,2,1,24.48
165,consumption,buyer,16,1,24.48
165,consumption,buyer,11,1,24.48
165,consumption,buyer,13,1,24.48
165,consumption,buyer,14,1,24.479999999999997
166,labor,seller,3,1,0
166,labor,seller,6,1,0
166,labor,seller,5,1,0
166,labor,seller,15,1,0
166,labor,seller,0,1,0
166,labor,seller,1,1,1
166,labor,seller,11,1,1
166,labor,seller,12,1,1
166,labor,seller,2,1,1
166,labor,seller,19,1,1
166,labor,seller,18,1,1
166,labor,seller,10,1,1
166,labor,seller,14,1,1
166,labor,seller,13,1,1
166,labor,seller,16,1,1
166,labor,seller,17,1,1
166,labor,seller,4,1,1
166,labor,seller,9,1,1
166,labor,seller,8,1,1
166,labor,seller,7,1,1
167,capital,seller,20,20,0.01
167,capital,seller,21,20,0.01
168,consumption,buyer,1,1,24.48
168,consumption,buyer,11,1,24.48
168,consumption,buyer,12,1,24.48
168,consumption,buyer,2,1,24.48
168,consumption,buyer,19,1,24.48
168,consumption,buyer,18,1,24.48
168,consumption,buyer,10,1,24.48
168,consumption,buyer,13,1,24.48
168,consumption,buyer,16,1,24.48
168,consumption,buyer,17,1,24.48
168,consumption,buyer,4,1,24.48
168,consumption,buyer,9,1,24.48
168,consumption,buyer,8,1,24.48
168,consumption,buyer,7,1,24.48
168,consumption,buyer,14,1,24.479999999999997
169,labor,seller,3,1,0
169,labor,seller,6,1,0
169,labor,seller,15,1,0
169,labor,seller,5,1,0
169,labor,seller,0,1,0
169,labor,seller,9,1,1
169,labor,seller,13,1,1
169,labor,seller,16,1,1
169,labor,seller,12,1,1
169,labor,seller,17,1,1
169,labor,seller,11,1,1
169,labor,seller,8,1,1
169,labor,seller,19,1,1
169,labor,seller,4,1,1
169,labor,seller,1,1,1
169,labor,seller,7,1,1
169,labor,seller,18,1,1
169,labor,seller,14,1,1
169,labor,seller,10,1,1
169,labor,seller,2,1,1
170,capital,seller,20,20,0.01
170,capital,seller,21,20,0.01
171,consumption,buyer,9,1,24.48
171,consumption,buyer,13,1,24.48
171,consumption,buyer,16,1,24.48
171,consumption,buyer,12,1,24.48
171,consumption,buyer,17,1,24.48
171,consumption,buyer,11,1,24.48
171,consumption,buyer,8,1,24.48
171,consumption,buyer,19,1,24.48
171,consumption,buyer,4,1,24.48
171,consumption,buyer,1,1,24.48
171,consumption,buyer,7,1,24.48
171,consumption,buyer,18,1,24.48
171,consumption,buyer,10,1,24.48
171,consumption,buyer,2,1,24.48
171,consumption,buyer,14,1,24.479999999999997
172,labor,seller,5,1,0
172,labor,seller,15,1,0
172,labor,seller,0,1,0
172,labor,seller,3,1,0
172,labor,seller,6,1,0
172,labor,seller,7,1,1
172,labor,seller,16,1,1
172,labor,seller,12,1,1
172,labor,seller,1,1,1
172,labor,seller,11,1,1
172,labor,seller,8,1,1
172,labor,seller,9,1,1
172,labor,seller,13,1,1
172,labor,seller,14,1,1
172,labor,seller,4,1,1
172,labor,seller,17,1,1
172,labor,seller,19,1,1
172,labor,seller,10,1,1
172,labor,seller,18,1,1
172,labor,seller,2,1,1
173,capital,seller,21,20,0.01
173,capital,seller,20,20,0.01
174,consumption,buyer,7,1,24.48
174,consumption,buyer,16,1,24.48
174,consumption,buyer,12,1,24.48
174,consumption,buyer,1,1,24.48
174,consumption,buyer,11,1,24.48
174,consumption,buyer,8,1,24.48
174,consumption,buyer,9,1,24.48
174,consumption,buyer,13,1,24.48
174,consumption,buyer,4,1,24.48
174,consumption,buyer,17,1,24.48
174,consumption,buyer,19,1,24.48
174,consumption,buyer,10,1,24.48
174,consumption,buyer,18,1,24.48
174,consumption,buyer,2,1,24.48
174,consumption,buyer,14,1,24.479999999999997
175,labor,seller,15,1,0
175,labor,seller,0,1,0
175,labor,seller,3,1,0
175,labor,seller,5,1,0
175,labor,seller,6,1,0
175,labor,seller,13,1,1
175,labor,seller,9,1,1
175,labor,seller,17,1,1
175,labor,seller,1,1,1
175,labor,seller,4,1,1
175,labor,seller,11,1,1
175,labor,seller,16,1,1
175,labor,seller,12,1,1
175,labor,seller,14,1,1
175,labor,seller,18,1,1
175,labor,seller,10,1,1
175,labor,seller,8,1,1
175,labor,seller,2,1,1
175,labor,seller,7,1,1
175,labor,seller,19,1,1
176,capital,seller,21,20,0.01
176,capital,seller,20,20,0.01
177,consumption,buyer,13,1,24.48
177,consumption,buyer,9,1,24.48
177,consumption,buyer,17,1,24.48
177,consumption,buyer,1,1,24.48
177,consumption,buyer,4,1,24.48
177,consumption,buyer,11,1,24.48
177,consumption,buyer,16,1,24.48
177,consumption,buyer,12,1,24.48
177,consumption,buyer,18,1,24.48
177,consumption,buyer,10,1,24.48
177,consumption,buyer,8,1,24.48
177,consumption,buyer,2,1,24.48
177,consumption,buyer,7,1,24.48
177,consumption,buyer,19,1,24.48
177,consumption,buyer,14,1,24.479999999999997
178,labor,seller,5,1,0
178,labor,seller,15,1,0
178,labor,seller,6,1,0
178,labor,seller,0,1,0
178,labor,seller,3,1,0
178,labor,seller,9,1,1
178,labor,seller,18,1,1
178,labor,seller,8,1,1
178,labor,seller,2,1,1
178,labor,seller,14,1,1
178,labor,seller,1,1,1
178,labor,seller,16,1,1
178,labor,seller,19,1,1
178,labor,seller,12,1,1
178,labor,seller,11,1,1
178,labor,seller,4,1,1
178,labor,seller,10,1,1
178,labor,seller,7,1,1
178,labor,seller,13,1,1
178,labor,seller,17,1,1
179,capital,seller,21,20,0.01
179,capital,seller,20,20,0.01
180,consumption,buyer,9,1,24.48
180,consumption,buyer,18,1,24.48
180,consumption,buyer,8,1,24.48
180,consumption,buyer,2,1,24.48
180,consumption,buyer,1,1,24.48
180,consumption,buyer,16,1,24.48
180,consumption,buyer,19,1,24.48
180,consumption,buyer,12,1,24.48
180,consumption,buyer,11,1,24.48
180,consumption,buyer,4,1,24.48
180,consumption,buyer,10,1,24.48
180,consumption,buyer,7,1,24.48
180,consumption,buyer,13,1,24.48
180,consumption,buyer,17,1,24.48
180,consumption,buyer,14,1,24.479999999999997
181,labor,seller,0,1,0
181,labor,seller,6,1,0
181,labor,seller,3,1,0
181,labor,seller,15,1,0
181,labor,seller,5,1,0
181,labor,seller,10,1,1
181,labor,seller,14,1,1
181,labor,seller,9,1,1
181,labor,seller,12,1,1
181,labor,seller,17,1,1
181,labor,seller,13,1,1
181,labor,seller,11,1,1
181,labor,seller,18,1,1
181,labor,seller,16,1,1
181,labor,seller,1,1,1
181,labor,seller,7,1,1
181,labor,seller,8,1,1
181,labor,seller,19,1,1
181,labor,seller,2,1,1
181,labor,seller,4,1,1
182,capital,seller,21,20,0.01
182,capital,seller,20,20,0.01
183,consumption,buyer,10,1,24.48
183,consumption,buyer,9,1,24.48
183,consumption,buyer,12,1,24.48
183,consumption,buyer,17,1,24.48
183,consumption,buyer,13,1,24.48
183,consumption,buyer,11,1,24.48
183,consumption,buyer,18,1,24.48
183,consumption,buyer,16,1,24.48
183,consumption,buyer,1,1,24.48
183,consumption,buyer,7,1,24.48
183,consumption,buyer,8,1,24.48
183,consumption,buyer,19,1,24.48
183,consumption,buyer,2,1,24.48
183,consumption,buyer,4,1,24.48
183,consumption,buyer,14,1,24.479999999999997
184,labor,seller,15,1,0
184,labor,seller,3,1,0
184,labor,seller,5,1,0
184,labor,seller,0,1,0
184,labor,seller,6,1,0
184,labor,seller,11,1,1
184,labor,seller,17,1,1
184,labor,seller,19,1,1
184,labor,seller,16,1,1
184,labor,seller,8,1,1
184,labor,seller,9,1,1
184,labor,seller,13,1,1
184,labor,seller,1,1,1
184,labor,seller,18,1,1
184,labor,seller,4,1,1
184,labor,seller,14,1,1
184,labor,seller,12,1,1
184,labor,seller,2,1,1
184,labor,seller,10,1,1
184,labor,seller,7,1,1
185,capital,seller,20,20,0.01
185,capital,seller,21,20,0.01
186,consumption,buyer,11,1,24.48
186,consumption,buyer,17,1,24.48
186,consumption,buyer,19,1,24.48
186,consumption,buyer,16,1,24.48
186,consumption,buyer,8,1,24.48
186,consumption,buyer,9,1,24.48
186,consumption,buyer,13,1,24.48
186,consumption,buyer,1,1,24.48
186,consumption,buyer,18,1,24.48
186,consumption,buyer,4,1,24.48
186,consumption,buyer,12,1,24.48
186,consumption,buyer,2,1,24.48
186,consumption,buyer,10,1,24.48
186,consumption,buyer,7,1,24.48
186,consumption,buyer,14,1,24.479999999999997
187,labor,seller,3,1,0
187,labor,seller,6,1,0
187,labor,seller,0,1,0
187,labor,seller,5,1,0
187,labor,seller,15,1,0
187,labor,seller,2,1,1
187,labor,seller,1,1,1
187,labor,seller,7,1,1
187,labor,seller,18,1,1
187,labor,seller,10,1,1
187,labor,seller,14,1,1
187,labor,seller,8,1,1
187,labor,seller,19,1,1
187,labor,seller,11,1,1
187,labor,seller,17,1,1
187,labor,seller,16,1,1
187,labor,seller,4,1,1
187,labor,seller,12,1,1
187,labor,seller,9,1,1
187,labor,seller,13,1,1
188,capital,seller,21,20,0.01
188,capital,seller,20,20,0.01
189,consumption,buyer,2,1,24.48
189,consumption,buyer,1,1,24.48
189,consumption,buyer,7,1,24.48
189,consumption,buyer,18,1,24.48
189,consumption,buyer,10,1,24.48
189,consumption,buyer,8,1,24.48
189,consumption,buyer,19,1,24.48
189,consumption,buyer,11,1,24.48
189,consumption,buyer,17,1,24.48
189,consumption,buyer,16,1,24.48
189,consumption,buyer,4,1,24.48
189,consumption,buyer,12,1,24.48
189,consumption,buyer,9,1,24.48
189,consumption,buyer,13,1,24.48
189,consumption,buyer,14,1,24.479999999999997
190,labor,seller,15,1,0
190,labor,seller,3,1,0
190,labor,seller,5,1,0
190,labor,seller,0,1,0
190,labor,seller,6,1,0
190,labor,seller,4,1,1
190,labor,seller,18,1,1
190,labor,seller,17,1,1
190,labor,seller,14,1,1
190,labor,seller,11,1,1
190,labor,seller,12,1,1
190,labor,seller,10,1,1
190,labor,seller,19,1,1
190,labor,seller,16,1,1
190,labor,seller,9,1,1
190,labor,seller,1,1,1
190,labor,seller,8,1,1
190,labor,seller,2,1,1
190,labor,seller,13,1,1
190,labor,seller,7,1,1
191,capital,seller,20,20,0.01
191,capital,seller,21,20,0.01
192,consumption,buyer,4,1,24.48
192,consumption,buyer,18,1,24.48
192,consumption,buyer,17,1,24.48
192,consumption,buyer,11,1,24.48
192,consumption,buyer,12,1,24.48
192,consumption,buyer,10,1,24.48
192,consumption,buyer,19,1,24.48
192,consumption,buyer,16,1,24.48
192,consumption,buyer,9,1,24.48
192,consumption,buyer,1,1,24.48
192,consumption,buyer,8,1,24.48
192,consumption,buyer,2,1,24.48
192,consumption,buyer,13,1,24.48
192,consumption,buyer,7,1,24.48
192,consumption,buyer,14,1,24.479999999999997
193,labor,seller,6,1,0
193,labor,seller,3,1,0
193,labor,seller,15,1,0
193,labor,seller,0,1,0
193,labor,seller,5,1,0
193,labor,seller,1,1,1
193,labor,seller,17,1,1
193,labor,seller,19,1,1
193,labor,seller,14,1,1
193,labor,seller,4,1,1
193,labor,seller,11,1,1
193,labor,seller,9,1,1
193,labor,seller,18,1,1
193,labor,seller,2,1,1
193,labor,seller,16,1,1
193,labor,seller,7,1,1
193,labor,seller,13,1,1
193,labor,seller,8,1,1
193,labor,seller,12,1,1
193,labor,seller,10,1,1
194,capital,seller,21,20,0.01
194,capital,seller,20,20,0.01
195,consumption,buyer,1,1,24.48
195,consumption,buyer,17,1,24.48
195,consumption,buyer,19,1,24.48
195,consumption,buyer,4,1,24.48
195,consumption,buyer,11,1,24.48
195,consumption,buyer,9,1,24.48
195,consumption,buyer,18,1,24.48
195,consumption,buyer,2,1,24.48
195,consumption,buyer,16,1,24.48
195,consumption,buyer,7,1,24.48
195,consumption,buyer,13,1,24.48
195,consumption,buyer,8,1,24.48
195,consumption,buyer,12,1,24.48
195,consumption,buyer,10,1,24.48
195,consumption,buyer,14,1,24.479999999999997
196,labor,seller,0,1,0
196,labor,seller,3,1,0
196,labor,seller,5,1,0
196,labor,seller,6,1,0
196,labor,seller,15,1,0
196,labor,seller,11,1,1
196,labor,seller,10,1,1
196,labor,seller,7,1,1
196,labor,seller,9,1,1
196,labor,seller,18,1,1
196,labor,seller,16,1,1
196,labor,seller,13,1,1
196,labor,seller,8,1,1
196,labor,seller,1,1,1
196,labor,seller,14,1,1
196,labor,seller,12,1,1
196,labor,seller,2,1,1
196,labor,seller,19,1,1
196,labor,seller,4,1,1
196,labor,seller,17,1,1
197,capital,seller,21,20,0.01
197,capital,seller,20,20,0.01
198,consumption,buyer,11,1,24.48
198,consumption,buyer,10,1,24.48
198,consumption,buyer,7,1,24.48
198,consumption,buyer,9,1,24.48
198,consumption,buyer,18,1,24.48
198,consumption,buyer,16,1,24.48
198,consumption,buyer,13,1,24.48
198,consumption,buyer,8,1,24.48
198,consumption,buyer,1,1,24.48
198,consumption,buyer,12,1,24.48
198,consumption,buyer,2,1,24.48
198,consumption,buyer,19,1,24.48
198,consumption,buyer,4,1,24.48
198,consumption,buyer,17,1,24.48
198,consumption,buyer,14,1,24.479999999999997
199,labor,seller,0,1,0
199,labor,seller,15,1,0
199,labor,seller,5,1,0
199,labor,seller,3,1,0
199,labor,seller,6,1,0
199,labor,seller,12,1,1
199,labor,seller,1,1,1
199,labor,seller,7,1,1
199,labor,seller,13,1,1
199,labor,seller,16,1,1
199,labor,seller,2,1,1
199,labor,seller,11,1,1
199,labor,seller,9,1,1
199,labor,seller,14,1,1
199,labor,seller,19,1,1
199,labor,seller,10,1,1
199,labor,seller,4,1,1
199,labor,seller,8,1,1
199,labor,seller,17,1,1
199,labor,seller,18,1,1
200,capital,seller,21,20,0.01
200,capital,seller,20,20,0.01
201,consumption,buyer,12,1,24.48
201,consumption,buyer,1,1,24.48
201,consumption,buyer,7,1,24.48
201,consumption,buyer,13,1,24.48
201,consumption,buyer,16,1,24.48
201,consumption,buyer,2,1,24.48
201,consumption,buyer,11,1,24.48
201,consumption,buyer,9,1,24.48
201,consumption,buyer,19,1,24.48
201,consumption,buyer,10,1,24.48
201,consumption,buyer,4,1,24.48
201,consumption,buyer,8,1,24.48
201,consumption,buyer,17,1,24.48
201,consumption,buyer,18,1,24.48
201,consumption,buyer,14,1,24.479999999999997
202,labor,seller,6,1,0
202,labor,seller,0,1,0
202,labor,seller,3,1,0
202,labor,seller,5,1,0
202,labor,seller,15,1,0
202,labor,seller,9,1,1
202,labor,seller,8,1,1
202,labor,seller,4,1,1
202,labor,seller,16,1,1
202,labor,seller,17,1,1
202,labor,seller,12,1,1
202,labor,seller,13,1,1
202,labor,seller,14,1,1
202,labor,seller,19,1,1
202,labor,seller,1,1,1
202,labor,seller,2,1,1
202,labor,seller,11,1,1
202,labor,seller,7,1,1
202,labor,seller,10,1,1
202,labor,seller,18,1,1
203,capital,seller,21,20,0.01
203,capital,seller,20,20,0.01
204,consumption,buyer,9,1,24.48
204,consumption,buyer,8,1,24.48
204,consumption,buyer,4,1,24.48
204,consumption,buyer,16,1,24.48
204,consumption,buyer,17,1,24.48
204,consumption,buyer,12,1,24.48
204,consumption,buyer,13,1,24.48
204,consumption,buyer,19,1,24.48
204,consumption,buyer,1,1,24.48
204,consumption,buyer,2,1,24.48
204,consumption,buyer,11,1,24.48
204,consumption,buyer,7,1,24.48
204,consumption,buyer,10,1,24.48
204,consumption,buyer,18,1,24.48
204,consumption,buyer,14,1,24.479999999999997
205,labor,seller,5,1,0
205,labor,seller,15,1,0
205,labor,seller,3,1,0
205,labor,seller,6,1,0
205,labor,seller,0,1,0
205,labor,seller,17,1,1
205,labor,seller,1,1,1
205,labor,seller,9,1,1
205,labor,seller,4,1,1
205,labor,seller,18,1,1
205,labor,seller,11,1,1
205,labor,seller,19,1,1
205,labor,seller,13,1,1
205,labor,seller,10,1,1
205,labor,seller,7,1,1
205,labor,seller,2,1,1
205,labor,seller,8,1,1
205,labor,seller,16,1,1
205,labor,seller,12,1,1
205,labor,seller,14,1,1
206,capital,seller,20,20,0.01
206,capital,seller,21,20,0.01
207,consumption,buyer,17,1,24.48
207,consumption,buyer,1,1,24.48
207,consumption,buyer,9,1,24.48
207,consumption,buyer,4,1,24.48
207,consumption,buyer,18,1,24.48
207,consumption,buyer,11,1,24.48
207,consumption,buyer,19,1,24.48
207,consumption,buyer,13,1,24.48
207,consumption,buyer,10,1,24.48
207,consumption,buyer,7,1,24.48
207,consumption,buyer,2,1,24.48
207,consumption,buyer,8,1,24.48
207,consumption,buyer,16,1,24.48
207,consumption,buyer,12,1,24.48
207,consumption,buyer,14,1,24.479999999999997
208,labor,seller,15,1,0
208,labor,seller,3,1,0
208,labor,seller,5,1,0
208,labor,seller,6,1,0
208,labor,seller,0,1,0
208,labor,seller,2,1,1
208,labor,seller,18,1,1
208,labor,seller,19,1,1
208,labor,seller,16,1,1
208,labor,seller,4,1,1
208,labor,seller,13,1,1
208,labor,seller,1,1,1
208,labor,seller,9,1,1
208,labor,seller,7,1,1
208,labor,seller,10,1,1
208,labor,seller,11,1,1
208,labor,seller,14,1,1
208,labor,seller,17,1,1
208,labor,seller,8,1,1
208,labor,seller,12,1,1
209,capital,seller,21,20,0.01
209,capital,seller,20,20,0.01
210,consumption,buyer,2,1,24.48
210,consumption,buyer,18,1,24.48
210,consumption,buyer,19,1,24.48
210,consumption,buyer,16,1,24.48
210,consumption,buyer,4,1,24.48
210,consumption,buyer,13,1,24.48
210,consumption,buyer,1,1,24.48
210,consumption,buyer,9,1,24.48
210,consumption,buyer,7,1,24.48
210,consumption,buyer,10,1,24.48
210,consumption,buyer,11,1,24.48
210,consumption,buyer,17,1,24.48
210,consumption,buyer,8,1,24.48
210,consumption,buyer,12,1,24.48
210,consumption,buyer,14,1,24.479999999999997
211,labor,seller,0,1,0
211,labor,seller,15,1,0
211,labor,seller,6,1,0
211,labor,seller,5,1,0
211,labor,seller,3,1,0
211,labor,seller,18,1,1
211,labor,seller,2,1,1
211,labor,seller,10,1,1
211,labor,seller,9,1,1
211,labor,seller,8,1,1
211,labor,seller,4,1,1
211,labor,seller,13,1,1
211,labor,seller,16,1,1
211,labor,seller,12,1,1
211,labor,seller,14,1,1
211,labor,seller,1,1,1
211,labor,seller,7,1,1
211,labor,seller,19,1,1
211,labor,seller,11,1,1
211,labor,seller,17,1,1
212,capital,seller,20,20,0.01
212,capital,seller,21,20,0.01
213,consumption,buyer,18,1,24.48
213,consumption,buyer,2,1,24.48
213,consumption,buyer,10,1,24.48
213,consumption,buyer,9,1,24.48
213,consumption,buyer,8,1,24.48
213,consumption,buyer,4,1,24.48
213,consumption,buyer,13,1,24.48
213,consumption,buyer,16,1,24.48
213,consumption,buyer,12,1,24.48
213,consumption,buyer,1,1,24.48
213,consumption,buyer,7,1,24.48
213,consumption,buyer,19,1,24.48
213,consumption,buyer,11,1,24.48
213,consumption,buyer,17,1,24.48
213,consumption,buyer,14,1,24.479999999999997
214,labor,seller,0,1,0
214,labor,seller,5,1,0
214,labor,seller,15,1,0
214,labor,seller,3,1,0
214,labor,seller,6,1,0
214,labor,seller,8,1,1
214,labor,seller,17,1,1
214,labor,seller,11,1,1
214,labor,seller,13,1,1
214,labor,seller,12,1,1
214,labor,seller,1,1,1
214,labor,seller,2,1,1
214,labor,seller,18,1,1
214,labor,seller,4,1,1
214,labor,seller,9,1,1
214,labor,seller,7,1,1
214,labor,seller,16,1,1
214,labor,seller,14,1,1
214,labor,seller,10,1,1
214,labor,seller,19,1,1
215,capital,seller,20,20,0.01
215,capital,seller,21,20,0.01
216,consumption,buyer,8,1,24.48
216,consumption,buyer,17,1,24.48
216,consumption,buyer,11,1,24.48
216,consumption,buyer,13,1,24.48
216,consumption,buyer,12,1,24.48
216,consumption,buyer,1,1,24.48
216,consumption,buyer,2,1,24.48
216,consumption,buyer,18,1,24.48
216,consumption,buyer,4,1,24.48
216,consumption,buyer,9,1,24.48
216,consumption,buyer,7,1,24.48
